session_id,image1,image2
22,2387855,2359604
22,2413085,2374047
22,2341434,2364076
22,2366993,2409779
22,498069,2370835
22,2417466,285680
22,2400441,1592751
22,285770,2318042
22,2364729,1592433
22,285770,2318308
22,2384495,2326199
22,2370845,2349737
22,2374047,2404652
22,285961,2356281
22,286078,2359604
22,2404652,2376005
22,2369171,2363398
22,2325612,2384495
22,713427,1160208
22,2346577,2339760
22,2320658,2412795
22,2356281,2369171
22,2360803,2336116
22,2409779,2353541
22,2367507,2378397
22,2411602,2407142
22,2374842,2356281
22,2412795,2363587
22,2409055,1592762
22,2376005,2378397
22,2377058,2392171
22,2396276,2360892
22,2407406,498233
22,2370835,2384490
22,2408547,1159650
22,2356281,2366125
22,2377656,2392833
22,2373390,395
22,2366125,2384507
22,713059,286078
22,2366605,2315726
22,2376005,2321657
22,2384507,2370835
22,393,2334681
22,498391,2411785
22,2376005,2323842
22,2355303,2417465
22,2378397,2349737
22,2409001,2317249
22,2369013,2353541
22,2332851,2334681
22,2367851,2369907
22,2373390,2417466
22,2360892,2410580
22,2453,2384598
22,2339760,2325612
22,2387855,2375204
22,2343930,2373390
22,2409001,2369959
22,2320658,2346742
22,1593035,2387855
22,2412795,2352159
22,2384598,2369013
22,2409423,2340390
22,2346742,2359604
22,2349948,2384495
22,2319899,2370845
22,1592401,2352159
22,2318308,2396276
22,2411785,2339760
22,1160066,2407103
22,2384507,2354333
22,2411785,2364477
22,2325612,2366640
22,1159811,2385675
22,2360344,2333648
22,1379,2408968
22,2415709,2369171
22,2390627,2355303
22,2407406,2333648
22,1051,1592762
22,2371230,2355303
22,2340751,2366550
22,2407406,2417465
22,2415709,2321657
22,0,-1
22,2361407,498391
22,2344410,2409779
22,2417465,2417466
22,4445,498069
23,2315726,2316138
23,2341434,2341705
23,2363587,2364076
23,2375043,2375204
23,2396961,2397064
23,2417466,2417502
23,2412039,2330120
23,1159376,2411806
23,2360803,1386
23,2389473,2347458
23,285961,1159735
23,2409423,2315726
23,2409225,2363398
23,2369959,2366550
23,2346577,2396524
23,897,2392833
23,2392833,2366640
23,2320658,2362134
23,2336116,2341705
23,498069,2319115
23,2346577,2411806
23,2407406,2411602
23,2405867,2413085
23,713427,713432
23,713694,2364076
23,2325092,2415709
23,2377656,4333
23,1159735,1051
23,285961,2381846
23,2319899,1159650
23,1160208,2361407
23,2388053,2325092
23,2409055,2341268
23,2376005,4333
23,2350120,2371682
23,2343930,2356281
23,2344410,2376065
23,2332851,2383872
23,393,2409001
23,2367507,713694
23,1592762,2412795
23,1159959,2366125
23,2326199,1159376
23,713059,2374727
23,2392171,2319899
23,285680,107962
23,2361056,2405274
23,2408800,2361407
23,2388053,2396276
23,286078,2409001
23,2373922,1159376
23,2378397,2371682
23,2388442,1592751
23,2361407,2388442
23,2332851,2363587
23,2453,2326310
23,2412150,2341259
23,713371,2348432
23,2341259,2347458
23,897,2411806
23,498069,2453
23,2372295,107962
23,2417466,2375820
23,498069,2317249
23,2381846,2316138
23,2397064,2832
23,2384495,1159524
23,1160066,2341434
23,4445,2340751
23,2349335,2375204
23,2364729,2390627
23,2366605,2315718
23,2408968,2390165
23,2360803,2409423
23,2361407,1593035
23,2392833,2344410
23,2375820,395
23,286078,2374842
23,2344410,2366550
23,2369959,2409423
23,2369171,1159735
23,1159959,2366125
23,2376005,2326199
23,2341705,2363398
23,1051,2366993
23,2338995,2318308
23,2325092,2356281
23,395,2396961
23,2405867,1711
23,713694,2409055
23,2389473,1592401
23,1159650,2396276
23,2405867,2377656
23,2409055,350
23,285770,1159376
23,1592401,2320658
23,2392171,2315718
23,2320658,2353541
23,2332851,107962
23,2372295,2409055
23,2352159,2354333
23,2413085,2318042
23,2396276,2404652
23,2407142,2409055
23,2336116,393
23,2363587,1386
23,2362134,2378397
23,2364729,2361056
23,2366640,2374842
23,2375820,2411806
23,2360344,498233
23,2353541,2346577
23,286058,2318042
23,2317249,1592751
23,2407103,2333800
23,498002,2396524
23,286078,2374842
23,2355303,2409001
23,2317249,2390627
23,2330120,2376668
23,2362334,2319899
23,2315726,2388442
23,2318042,393
23,2400441,1593035
23,2341434,1592762
23,2321657,2369959
23,2408968,2374047
23,2378397,2372295
23,2411785,2377058
23,2364076,2417502
23,2411806,498069
23,2341434,2404652
23,2408800,2325092
23,2359604,2364729
23,2396077,2319115
23,2367851,2360803
23,2411785,2347458
23,2361056,2326310
23,2405274,2411602
23,2396524,2387855
23,1592762,2315718
23,2376065,2412039
23,2787,1051
23,2392833,2390165
23,2370845,1159650
23,1593035,2369959
23,2405867,2325092
23,2409225,1592751
23,2411602,2326294
23,2374842,2360803
23,2333800,2413085
23,2344410,350
23,2381846,1592751
23,2409423,2384504
23,2332851,2390627
23,2315726,2367851
23,2341434,2318308
23,-1,0
23,2326310,2325092
23,0,-1
23,2384507,285770
23,2366550,2396077
23,2787,713533
23,160,2362134
23,2318308,2362134
23,2354333,2368102
23,2315726,2364729
23,2400441,2333648
23,498006,713059
23,2409779,2360803
23,2367507,2400837
23,2318672,2411785
23,2333648,1386
23,2361056,713371
23,2354333,2411602
23,2350120,2396077
23,2318672,2364477
23,713533,2349948
23,498069,2343930
23,2321657,2388442
23,395,2353541
23,2340390,2371230
23,2373390,2376005
23,2375204,2384490
23,2319115,2366550
23,2392171,1159735
23,2411602,2389473
23,2360927,2318061
23,2334681,2384507
23,2349737,285961
23,2407103,2417466
23,2367851,2409225
23,713059,2371230
23,2413085,2387855
23,2409001,2318042
23,2319115,2366550
23,498391,2370835
23,2384495,2333800
23,2397064,2358947
23,2366550,2405867
23,2370845,2392171
23,2409055,2353541
23,2330120,2315718
24,2316138,2317249
24,2341705,2343930
24,2364076,2364340
24,2375204,2375820
24,2397064,2400441
24,2417502,2453
24,2402616,2358947
24,2362334,2411785
24,2360803,2787
24,2318042,2326294
24,2332851,2404652
24,2374842,2396077
24,2341268,1159524
24,2384490,2338995
24,2388442,150493
24,2367507,1159524
24,2407103,2366508
24,2409225,2375204
24,2412795,2384504
24,2411602,2369959
24,2453,2319899
24,2385675,498002
24,2400837,2417465
24,713432,2339760
24,713533,2388053
24,2832,2370845
24,2333648,2404542
24,2383872,2333648
24,2323842,2346577
24,1159959,2368102
24,2787,2362334
24,2364340,2349737
24,2336116,2363587
24,2384507,1711
24,395,2350120
24,2385675,2417465
24,2364340,1160066
24,2353541,2336116
24,2369171,2383872
24,2369171,1160066
24,2361056,2325612
24,2350120,2315726
24,2374727,2407406
24,2388442,2315718
24,2396961,2408800
24,160,2396276
24,4445,2390516
24,-1,0
24,2396077,2362134
24,2407103,713533
24,2362334,2377058
24,2367829,2367851
24,2377058,2358947
24,2356281,498006
24,2373922,2366508
24,2396077,2317249
24,1593035,2370845
24,2368102,498006
24,350,2384490
24,2338995,285770
24,285680,713432
24,713650,286078
24,2368102,2385092
24,2348432,2335471
24,2412039,713427
24,2319115,2360892
24,2346742,2389473
24,1159811,2371230
24,2343930,2338995
24,2377058,2390516
24,1159735,2409001
24,1159959,2364076
24,2412039,2412795
24,1051,2366993
24,2335471,1159376
24,2408800,2318308
24,2358947,713650
24,150515,2405274
24,498233,2366605
24,2357275,2374727
24,2339760,2404652
24,2376668,2346742
24,2360344,2367829
24,0,-1
24,2409779,1379
24,1159959,2415709
24,2341259,2344410
24,2339760,2320658
24,2366125,1592751
24,2362134,1160208
24,2411602,2341434
24,2360892,2366550
24,2411785,2360927
24,1159650,2385092
24,2390165,160
24,2362134,2341259
24,2360892,713059
24,2323842,2400441
24,2319115,2318672
24,2409779,395
24,2411785,2319899
24,2390165,1160208
24,2361056,2325612
24,2366550,2409225
24,2384495,2417502
24,713371,2341268
24,2315726,160
24,2417465,2333648
24,2364729,713432
24,2408968,2396961
24,2325612,2376005
24,2343930,2315718
24,713427,1159376
24,2344410,2361056
24,2388053,285680
24,2353541,350
24,393,2341268
24,2352250,2360344
24,2325092,2367851
24,2317249,1592433
24,2453,2367829
24,2353541,2340390
24,2367829,2362334
24,2378397,2372295
24,1592762,2370835
24,2371230,2364729
24,713432,2363587
24,2404652,2787
24,2385092,2407142
24,2341705,2325612
24,1160208,2341705
24,2384495,2409055
24,498069,2318308
24,2407406,2376065
24,2347458,897
24,2375204,713650
24,2410580,2388442
24,2366508,2400441
24,285680,2355303
24,2787,2377058
24,2357275,2387855
24,2326310,150515
24,2390627,1160208
24,713650,2411785
24,2412039,2316138
24,2334681,498391
24,2360803,2368102
24,2417465,350
24,1593035,2374727
24,2341259,2384490
24,2332851,2404652
24,1711,2355303
24,2396524,2409001
24,2364477,2375204
24,1159811,498002
24,2360803,2369171
24,2320658,2392833
24,285961,2410580
24,498069,2370835
24,2375204,2343930
24,2336116,2315726
24,2326310,2375043
24,2369013,2407406
24,2374047,2366508
24,2369013,2336116
24,2333800,2326294
24,2383872,1160208
24,2315726,2376005
24,2389473,713694
24,2360892,2321657
24,150493,498069
24,2372295,2318061
24,2384598,2361056
24,2392171,2390165
24,2409055,2387855
24,286078,2400441
24,2362134,2367507
24,2326310,713533
24,1592751,2407142
24,2358947,2341434
24,498069,2453
24,498069,2369907
24,2412039,2364477
24,2361407,2320658
24,285961,2410580
24,2367507,2344410
24,2374727,2376065
24,2388053,2366550
24,2336116,2364729
24,2412795,2341259
24,2352159,2366125
24,2319115,2366550
24,2366125,2453
24,2384495,2364477
24,2408800,2369959
24,350,2318061
24,2343930,2390165
24,1159376,713432
24,2409001,713059
24,285680,2375204
24,2376005,2360344
24,4333,2340751
24,2370835,2336116
25,2317249,2318042
25,2343930,2344410
25,2364340,2364477
25,2375820,2376005
25,2400441,2400837
25,2453,2787
25,2371682,2326310
25,2338995,2402616
25,2412039,2375820
25,897,2412039
25,2397064,2408968
25,2409423,2358947
25,2325092,2364076
25,2385675,713432
25,393,2362134
25,395,2318061
25,2409225,2384504
25,1592401,2364340
25,395,2390516
25,498006,2334681
25,2366993,2410580
25,2374047,2352250
25,2360803,2352159
25,2832,2336116
25,393,2370845
25,2417465,2372295
25,2409225,2363587
25,498391,2360803
25,2396524,2359604
25,2384507,2377656
25,713427,2364076
25,2388053,286058
25,2338995,1593035
25,2787,1051
25,2320658,2374047
25,286058,2409055
25,2326310,2374047
25,2363587,2353541
25,2396961,2409225
25,2315718,2409225
25,2392171,1379
25,2346742,2366640
25,1592762,2392833
25,2388442,2350120
25,2358947,2411602
25,2396077,2388442
25,2341705,2319115
25,2325612,2366993
25,2363587,2361056
25,2352250,2341268
25,2417466,2352159
25,2384495,2319115
25,150515,2336116
25,2317249,2334681
25,2326294,2333800
25,2330120,2374727
25,2417465,2376668
25,107962,2372295
25,2346742,2366508
25,2392171,393
25,2374727,2332851
25,2349948,2336116
25,2359604,2390516
25,2366508,713694
25,2352159,1159524
25,2366125,2333648
25,2364729,2396961
25,150493,2356281
25,2335471,2400837
25,2409423,2366640
25,2326294,2832
25,2363587,2352250
25,2361407,2405867
25,2384495,2369959
25,2366550,498233
25,2377058,2369171
25,2375820,2411806
25,2369171,2381846
25,2360892,2400441
25,2332851,2370835
25,1592762,2317249
25,2390516,1592433
25,2381846,2366605
25,2417465,2384504
25,2390627,2385675
25,2362334,2453
25,2321657,2375820
25,-1,0
25,2366550,2405274
25,2412150,286078
25,1159811,2409225
25,350,2376005
25,2362134,2412795
25,285770,2318061
25,1160066,2340751
25,2412795,2405867
25,498006,2332851
25,2404542,2341268
25,2364340,2374842
25,2388053,2375820
25,2364076,2375043
25,1592433,2357275
25,160,1051
25,2340390,2371230
25,2363398,2377058
25,498006,286058
25,150515,2407142
25,395,2362334
25,897,2326199
25,2396524,2410580
25,2408547,2369959
25,2408800,713371
25,2374727,2344410
25,1160208,2407406
25,2373922,2334681
25,2352250,2366550
25,2409423,2366640
25,2410580,2371230
25,2366550,2390165
25,2385092,2370845
25,2384507,2373922
25,2417502,2367829
25,2318672,2412150
25,-1,0
25,2349948,1592433
25,2318672,2412039
25,2408547,2359604
25,2341705,2409001
25,4445,2409001
25,2359604,2341705
25,498002,2326199
25,2400837,2356281
25,2378397,498233
25,498006,2358947
25,1159811,2335471
25,2326310,2367829
25,2366550,2360927
25,2375043,2344410
25,1159650,2343930
25,2326310,2346577
25,285961,2390516
25,2341268,2354333
25,2373922,2362134
25,2371682,2341705
25,2350120,2404652
25,2326199,2384495
25,2408968,2400837
25,2364729,2408800
25,2407142,2318042
25,2356281,498391
25,2413085,2370835
25,2409225,2378397
25,713427,2338995
25,2374727,2361407
25,2408547,2349335
25,2787,2410580
25,285770,2318061
25,2390516,2405274
25,713650,2360892
25,2412150,2378397
25,2405867,2385092
25,2369171,2346742
25,285770,498006
25,2366125,2367851
25,2316138,1160208
25,2396524,2389473
25,2385675,2392171
25,2361056,2349335
25,2387855,2388442
25,498006,2320658
25,2373922,2341705
25,1592751,2366640
25,2364729,2396961
25,285961,713432
25,2388053,2369959
25,2325612,2405867
25,2364340,2400441
25,2396276,713650
25,2316138,2364477
25,2368102,2405274
25,1160208,2411785
25,2319115,2364340
25,285680,2407103
25,2404652,286078
25,2375204,1593035
25,286058,2318308
25,1159959,2340390
25,350,4445
25,2402616,350
25,713533,2323842
25,2330120,2412039
25,713427,2402616
25,2410580,2323842
25,2388442,2344410
25,2404542,1592401
25,1711,2381846
25,2326310,2411602
25,2412795,2319115
25,2370835,2381846
25,2348432,2326294
25,2409423,2404542
25,2360892,2411785
25,498233,2378397
26,2318042,2318061
26,2344410,2346577
26,2364477,2364729
26,2376005,2376065
26,2400837,2402616
26,2787,2832
26,2453,498069
26,2320658,2407142
26,2385675,285961
26,2415709,713059
26,2787,2315726
26,2358947,2409423
26,2335471,2374047
26,4333,2373922
26,2374727,2396276
26,285770,2330120
26,2369171,2384504
26,2349335,2346577
26,2352159,2326310
26,2358947,2409001
26,2392171,4445
26,2357275,2376005
26,713694,2361056
26,2453,2353541
26,498006,2366605
26,2384495,285680
26,2326294,2390165
26,2364076,2336116
26,2319115,2404652
26,2787,2366508
26,2340751,2411785
26,2338995,2374047
26,2373390,2367829
26,2409423,2376065
26,2383872,2333800
26,2385675,897
26,2326294,713059
26,1159524,2396276
26,1160208,2369013
26,2412039,713650
26,2376065,2832
26,2364340,713650
26,2375043,2409779
26,1159959,2400837
26,350,150493
26,2325092,713059
26,2320658,2346577
26,2369959,2396276
26,286078,498391
26,2409055,2315726
26,2374727,2409055
26,2371230,2384495
26,2361407,2376668
26,2417466,2385092
26,2325612,713432
26,2347458,2367829
26,2412039,2369907
26,395,2325612
26,2387855,150515
26,2370845,2389473
26,2330120,2411806
26,2371230,2385675
26,2408800,2407406
26,1051,150493
26,2341705,498233
26,2336116,897
26,2349335,2371230
26,285770,395
26,1592762,2330120
26,2390516,2409423
26,2408547,2367507
26,1159811,2349737
26,2353541,2318061
26,498391,2349948
26,2377656,2373390
26,2366508,2316138
26,2316138,1592751
26,498233,2392833
26,2385092,713371
26,2334681,2333800
26,1159735,2384598
26,2400441,2335471
26,350,2366640
26,2408800,2389473
26,2368102,2378397
26,2363398,2384504
26,2326310,2318042
26,2349948,2318672
26,2356281,2341259
26,1159524,2384504
26,2349335,2341259
26,286078,2341434
26,2366993,2409423
26,713427,2335471
26,285680,4445
26,2347458,2360803
26,285961,2361407
26,2384495,2357275
26,2361407,393
26,2366993,2354333
26,2361056,2392171
26,1159735,2369013
26,2356281,2405274
26,2407103,2384504
26,2370845,2392171
26,498233,2415709
26,2400837,2408800
26,2407142,2318308
26,2410580,285770
26,713371,2410580
26,2396961,2340751
26,2317249,1159959
26,2366993,2364076
26,2364340,2346742
26,2318042,2373390
26,393,2402616
26,2381846,2367851
26,2349948,2400441
26,2375043,2400837
26,2340751,2832
26,2387855,2408800
26,2366125,2360927
26,2362134,2341268
26,1159650,2346742
26,2349948,2376668
26,1592401,2335471
26,2347458,2368102
26,2385092,2408547
26,2354333,2376065
26,2400837,2408800
26,2339760,2334681
26,2411806,2374047
26,2316138,150515
26,2412795,2318308
26,2392171,2348432
26,2409055,2320658
26,2361407,2366550
26,2411602,1160208
26,2347458,1051
26,160,393
26,2385092,2407103
26,2359604,2349737
26,-1,0
26,1159811,2349737
26,713371,2363398
26,2346742,2374842
26,2330120,2362334
26,2392833,2367851
26,2319115,2364729
26,2366605,2364340
26,2339760,2390516
26,2388053,1051
26,713650,2400441
26,2392833,2320658
26,2372295,2341705
26,2392833,1159376
26,2366125,2384490
26,2315726,2319115
26,2407142,2353541
26,2787,2384507
26,2349948,713427
26,150493,2349335
26,2390516,897
26,2364340,2408800
26,2787,713533
26,2369171,2352250
26,2371230,2326199
26,713533,2376668
26,2376005,2417466
26,1593035,1159811
26,2336116,2409001
26,2400441,2376065
26,1386,2374842
26,2373922,2363398
26,2344410,2360803
26,1159650,2390516
26,498391,2349948
26,2378397,2384504
26,2408968,2315726
26,2374727,2409779
26,2354333,2371230
26,2402616,2325092
26,2319115,1592401
26,2381846,2387855
26,2417502,2343930
26,713059,285961
26,2360344,286078
26,2377058,713533
26,2371230,1592401
26,2319899,1159959
26,498006,2360927
26,713371,2384490
26,2359604,713650
26,285961,2341259
26,2411785,2315726
26,4333,2368102
26,2412039,2350120
26,2357275,2340751
26,0,-1
26,2364729,2372295
26,2358947,286058
26,2350120,498006
26,1592751,2357275
27,2318061,2318308
27,2346577,2346742
27,2364729,2366125
27,2376065,2376668
27,2402616,2404542
27,2832,285680
27,2384495,2364076
27,2396077,2385092
27,2412039,2341434
27,150515,2366125
27,2353541,2396077
27,2390516,2360344
27,2352250,1592433
27,2369013,2417466
27,2348432,2371993
27,2411806,2352159
27,160,2339760
27,2318672,2359604
27,150515,2390516
27,498069,285961
27,2832,713694
27,2374047,2384507
27,1592751,2415709
27,713650,2377656
27,2356281,1159376
27,2392833,2366993
27,2390165,2369907
27,2366605,1160208
27,713650,1159959
27,2341268,2385675
27,2411806,395
27,2349737,2392833
27,2367507,2390627
27,2385675,2407142
27,2405867,2374047
27,2407406,2372295
27,2348432,2333648
27,2415709,2326199
27,1051,2376065
27,2369013,2390516
27,2333800,2349737
27,150493,2407103
27,2366640,2330120
27,2417502,2409225
27,160,2384490
27,2367851,2366605
27,713432,2385092
27,2413085,2392833
27,2318061,2417465
27,2453,2396524
27,2349948,713371
27,713371,2412150
27,713432,160
27,2338995,2346742
27,2408968,285770
27,2412039,2341434
27,2315718,2371230
27,2364076,2352250
27,2388442,713650
27,2453,2417465
27,2341268,2388442
27,2330120,150493
27,1051,395
27,2367507,713650
27,2381846,2384504
27,2320658,2417466
27,395,1593035
27,2341434,2376005
27,498002,2317249
27,713427,2412795
27,2367851,2362134
27,2409423,2318042
27,1051,2374047
27,2340751,2338995
27,2356281,285680
27,2347458,2411806
27,2383872,2363587
27,2352159,2335471
27,2375204,713432
27,2315718,2405274
27,2369171,2388053
27,2341268,2376005
27,2417465,2325092
27,393,2370845
27,2339760,2388053
27,2364477,2385675
27,2392833,2340390
27,2369013,2326199
27,2417465,2334681
27,2396961,2366550
27,2413085,2318308
27,2388053,2366993
27,2407142,2384598
27,2319899,2404652
27,2366508,2369959
27,4333,2408968
27,2315718,2321657
27,2367851,2832
27,2384507,2411602
27,2318308,2366993
27,2392833,2340390
27,1159650,2385092
27,2338995,2370845
27,2332851,2402616
27,285680,2396077
27,2374047,2378397
27,2412039,286078
27,2409423,2376065
27,2372295,1159524
27,2366640,2363587
27,4333,2359604
27,2384507,2417466
27,2366640,107962
27,713694,1592751
27,2369013,1051
27,713533,2410580
27,2373390,2338995
27,2326310,2334681
27,2349948,2354333
27,498006,2453
27,2408968,2377058
27,2366993,2362334
27,2409055,1592401
27,1159811,2413085
27,2369959,2410580
27,2408800,2366993
27,2371993,2832
27,2360892,2319899
27,2340751,2326310
27,4445,395
27,2390516,350
27,2369171,286058
27,2318061,2315718
27,2368102,2415709
27,2367851,2409423
27,2409225,498391
27,2355303,2352159
27,498233,2409779
27,-1,0
27,2412150,2366508
27,2411785,2320658
27,2415709,350
27,2366125,2400441
27,2333648,2413085
27,2362134,2357275
27,2355303,2377058
27,498391,1592762
27,2417466,285961
27,2318042,285961
27,2366508,2346742
27,2396077,2338995
27,2387855,2388053
27,1592433,2377656
27,2396524,2385675
27,713427,897
27,2409055,395
27,2390516,2340390
27,2360803,2367851
27,2375043,2377656
27,2387855,2409225
27,2353541,2340751
27,2371230,498006
27,1592433,2340751
27,2413085,2369907
27,498006,1592751
27,2318061,107962
27,286078,2355303
27,2375820,2315718
27,2361407,2787
27,2336116,2384507
27,-1,0
27,2343930,2359604
27,2360803,2364076
27,2396961,2323842
27,2415709,2410580
27,2326310,2384490
27,2335471,2453
27,2384504,2366993
27,2341268,4445
27,2316138,2385092
27,2367851,1160066
27,2400441,285961
27,1160208,2369959
27,1051,2388053
27,2363398,286058
27,1159735,2405867
27,2376065,2364076
27,2318308,2373922
27,2408968,2317249
27,498006,2364729
27,2360927,2453
27,2357275,2396961
27,285680,2412039
27,713694,2325612
27,1592401,2362334
27,2370845,2388442
27,2377656,2453
27,2320658,2417466
27,2333648,2364477
27,2384495,2325092
27,2364076,2340390
27,2326199,498069
27,2318042,2417466
28,2318308,2318672
28,2346742,2347458
28,2366125,2366508
28,2376668,2377058
28,2404542,2404652
28,285680,285770
28,2339760,2356281
28,2417465,2370835
28,2384504,713427
28,4445,1593035
28,2326310,2381846
28,2408800,2318061
28,1386,1051
28,2405867,2338995
28,2356281,2333800
28,2400441,1159959
28,2357275,2333648
28,2319899,2317249
28,2360892,2369171
28,2325092,2415709
28,2381846,2366125
28,2373390,2371682
28,2413085,2408800
28,2373390,286078
28,2360927,2453
28,2347458,713432
28,2402616,1592433
28,2366605,1160208
28,2332851,2384598
28,2373922,2404652
28,2369907,2409225
28,2409225,2384490
28,2364340,2366125
28,2371682,2358947
28,2359604,2378397
28,2375043,2392833
28,2384490,1160208
28,2390627,350
28,2333648,2390516
28,2363587,2349948
28,1592762,2360344
28,2396276,1386
28,2368102,2366508
28,160,498391
28,160,2409779
28,713533,1592762
28,2336116,393
28,2346742,2347458
28,2339760,2413085
28,2407406,1592433
28,-1,0
28,2318042,2402616
28,2385675,2417466
28,2367507,2360344
28,4333,1160208
28,107962,1160208
28,2397064,2453
28,2363587,286058
28,2360892,2366125
28,1160066,2362334
28,2396524,1592762
28,1159959,2397064
28,2369907,2383872
28,2417466,2367507
28,2405867,2396077
28,2349335,2366640
28,2370835,286058
28,498006,2367507
28,1593035,897
28,150515,2371682
28,2412039,2832
28,2388442,285770
28,2409055,498002
28,2375043,2392833
28,2332851,1159811
28,2400441,2340751
28,2383872,2832
28,2369171,2412795
28,2404652,1159650
28,2388053,2316138
28,2317249,2363587
28,160,2408547
28,2333800,1592751
28,285680,2318672
28,2361407,713371
28,2356281,1592401
28,2371993,2385092
28,2326294,2360927
28,2373390,2396276
28,713432,2378397
28,1379,2326199
28,2411806,2370845
28,2407142,713427
28,393,2354333
28,1159376,2384598
28,350,498069
28,2388442,713059
28,2374842,2357275
28,2346742,2349948
28,2330120,2832
28,2396276,2369959
28,2453,2338995
28,2349335,160
28,1051,2352250
28,1159650,2368102
28,498233,2387855
28,2338995,2384495
28,2404542,2411785
28,2350120,2388442
28,2375820,2348432
28,2384598,2350120
28,498002,2360927
28,1159959,2371993
28,107962,2373390
28,2364340,498391
28,713059,2390165
28,2392833,2366993
28,160,2326294
28,2409423,2356281
28,2408547,2357275
28,2315726,2369907
28,2408800,2349335
28,2390627,2369907
28,2385675,285680
28,1592751,2408800
28,2367851,2318672
28,2415709,2369959
28,2405867,2384504
28,2367851,2334681
28,2323842,2370845
28,1160066,2317249
28,2397064,107962
28,2385675,2388053
28,2385675,2390627
28,1592401,498006
28,1159811,2390627
28,713432,2366550
28,2390516,2412150
28,2362134,1160066
28,2334681,2318042
28,2341705,2413085
28,713650,2355303
28,2362334,2338995
28,713694,2407142
28,2385092,107962
28,2371682,2409423
28,2374727,2354333
28,2323842,2320658
28,2362134,2832
28,2366550,2415709
28,2357275,2359604
28,2334681,1051
28,2370845,2336116
28,2367851,1159959
28,2411806,2366125
28,2373390,2374727
28,393,2371230
28,2316138,2315726
28,2364340,2349737
28,2409779,2384495
28,2396961,2366605
28,2376668,2326310
28,2341434,286058
28,2333800,2320658
28,2389473,2390516
28,2367829,2369959
28,2384598,2319115
28,2333800,107962
28,498391,2358947
28,160,286078
28,2333648,2384598
28,2366550,2369959
28,2364076,498391
28,2390516,2832
28,4445,2341268
28,2376668,2340390
28,897,2409225
28,2352250,2349335
28,2409001,2388442
28,150515,2404542
28,2388053,2385092
28,2316138,2320658
28,2355303,2371230
28,2364076,2408968
28,2321657,2381846
28,2362334,2372295
28,2405867,2396077
28,2412150,107962
28,2411806,2346577
28,1159735,2355303
28,2417466,2376005
28,2347458,2364729
28,2369171,2360927
28,2341434,2362334
28,1159811,2409055
28,2388053,2326199
28,2411785,2354333
28,0,-1
28,2396077,2408547
28,2344410,2338995
28,2334681,2336116
28,2340390,1051
28,2396276,2368102
29,2318672,2319115
29,2347458,2348432
29,2366508,2366550
29,2377058,2377656
29,2404652,2405274
29,285770,285961
29,2384490,2412795
29,2384490,2316138
29,2366508,2364076
29,286058,2364477
29,2317249,285770
29,2355303,286058
29,2412795,2400441
29,2320658,1592401
29,2347458,350
29,2411785,2326294
29,1711,2411785
29,2408968,1592751
29,2360927,2362334
29,2344410,2410580
29,2392171,2417465
29,2332851,2364076
29,2390516,2367507
29,2333800,2326294
29,2396276,2362134
29,2346577,713059
29,150515,2390165
29,2370845,2402616
29,2359604,2408547
29,2400837,2355303
29,2384495,2320658
29,2396276,2357275
29,2378397,713059
29,2376005,2411602
29,2410580,2346577
29,2411806,2390165
29,2318672,2375820
29,2367829,2323842
29,713432,2374727
29,1711,2396276
29,2373390,2319115
29,2321657,2417502
29,2405867,2348432
29,2318308,2407103
29,713694,2316138
29,2334681,2325092
29,2375820,2325612
29,107962,2377656
29,2396961,2400441
29,4445,2405274
29,2415709,2352250
29,2319115,2375204
29,2352250,498069
29,2378397,2333648
29,2400441,2375820
29,393,2361056
29,4333,1159376
29,2326294,2387855
29,2319899,713650
29,2364340,2412039
29,713694,2375204
29,2384504,2407142
29,2319899,2407406
29,2355303,2402616
29,2341705,1051
29,2360803,1593035
29,2405867,2364340
29,2453,286058
29,1160066,2375820
29,1159376,1592401
29,2360344,2375043
29,0,-1
29,2366550,2385092
29,2349948,2319899
29,2377058,2369013
29,1711,713650
29,2363587,2370845
29,2341259,1592401
29,2317249,2355303
29,1051,2349335
29,2400837,2407142
29,2315718,2392171
29,2341434,2411785
29,2366605,2347458
29,2411806,2396524
29,2374842,2396524
29,2400441,285680
29,2404542,2360927
29,286058,2361407
29,2341705,2407406
29,2407406,1159376
29,498233,2405274
29,713650,1159650
29,2332851,2409055
29,2407103,2341434
29,2404542,4333
29,2369907,2787
29,2370845,2371993
29,2409001,2407406
29,2368102,2349948
29,2384495,1051
29,498391,2341268
29,2412039,2409423
29,2367507,2397064
29,2358947,713432
29,2330120,2362334
29,2330120,2415709
29,2376668,2352250
29,2370845,2369907
29,2349335,1711
29,2366640,498233
29,2349948,2362134
29,2411602,2366550
29,2371993,2385675
29,2315718,2392171
29,1593035,2377058
29,2832,2362134
29,498391,2385675
29,285961,1159811
29,2397064,2374047
29,2390165,2384507
29,4445,2409001
29,2375043,2318061
29,2374047,2371682
29,2371230,2369959
29,2409423,1051
29,2385675,2318061
29,713427,2344410
29,2372295,2326294
29,2408800,2396077
29,2832,713533
29,713650,2363398
29,2371230,498006
29,2375043,2405867
29,2409001,2364477
29,2408800,2367829
29,2400441,160
29,2787,2340751
29,2339760,2396961
29,2370835,1592401
29,2315718,2409055
29,4445,2338995
29,498391,2390516
29,2381846,2360803
29,2318672,1159811
29,2321657,2372295
29,2363587,2377656
29,2341268,2385675
29,498391,2374727
29,2368102,2332851
29,2350120,498006
